review_idx,cos_name,user_nm,rating,preprocessed_review,star
4045,라스트 블러쉬 [쉐딩],ee_0w,5,자연 붉 끼 빠지 그림자 색 진하 발 색 안 고운 입자 연하 발 색 코 조각 딱 좋 컬러 양도 많 가격 코 용 따로 사기 좋 가루 날림 심하 색상 딱 느낌 데일리 계속 쓰,
4046,라스트 블러쉬 [쉐딩],레렌나,5,하기 전 베이스 쓰기 좋 엄청 진하 정말 음영 살짝 느낌 하 부분 얇 아이 잡 하 자연 되 부각 안 되 좋 코 헤어 라인 아이 다 하구 더 진한 색 더 하 너무 좋,
4047,라스트 블러쉬 [쉐딩],말봉오봉,5,코 그림 자랑 색 잘 어울 대신 가루 날림 심하,
4048,라스트 블러쉬 [쉐딩],yencos,5,여름 쿠 톤 사용 삐 라인 컬러 정말 빠지 비교 구매 추천 드리 붉 끼 노랑 끼 느낌 나 자연 아주 만족 이전 사용 더 자연 그림자 느낌 정착 쿠 하 컬러 하 자연 알 가격 착하 컬러 구비 섞 쓰 좋 같,
4049,라스트 블러쉬 [쉐딩],zkzk__,5,색 치우치 딱 그림자 색 자연 좋 음영 넣 좋 색상,
4050,러블리 쿠키 블러셔,2%부족할때,5,제가 사용 색상 101 진 허니 쿠키 가 너무 잘 어울리 컬러 예 연하 발라 진하 발라 예쁘 컬러 감 가 진 허니 쿠키 강 추 드리 좀 더 연하 색상 바르 하 피치 바닐라 크림 추천 드리 케이스 퍼프 다 너무 귀엽 특히 퍼프 리본 달리 넘 공주 같 블러 시 자체 좋 트러블 같 올라오 속력 오래가 색감 예쁘 뉴트 러 색상 다 소장 같 정도 성비 좋 인생 블러 시,
4051,러블리 쿠키 블러셔,슈잉S2,4,외관 귀엽 안 동봉 퍼프 발 색 살짝 뭉치 같 따로 사용 게 더 이쁘 색 굿 굿 정말,
4052,러블리 쿠키 블러셔,글로리#fNLNKN,5,퍼프 내장 휴대 좋 발 색도 잘 특히 레몬 라벤더 인가 색 진짜 뽀 좋,
4053,러블리 쿠키 블러셔,쏘야아이,5,아무래도 옛날 옛날 블러 시 진리 가루 날림 완전 적,
4054,러블리 쿠키 블러셔,킬킬니트광,4,룩 액 마이아 이즈 급 레전드 초딩 때 진짜 애용 친구 에 뛰 들 가 사 말이 진짜 귀엽 약간 촌 진짜 지금 쓰 손색 없 정도 발 색도 좋 사랑,
4055,러블리 쿠키 블러셔,포도당다라당,5,피 치 색상 너무 예쁘 쿠 안 가리 핑크색 잘 올라가 퍼프 내장 되 있 제일 장점 가격 완전 좋 그리고 디자인 소녀 소녀 공주 공주 한 게 러브 다 구매 추천,
4056,러블리 쿠키 블러셔,화장품이너무좋아서탈,5,옛날 구매 제품 리 뉴 얼 모르 아마 리 뉴 얼 제품 사용 같 아마 색상 구매 같 핑크 바탕 골드 펄 있 쿠 톤 잘 어울리 같 내장 퍼프 엄청 솜 같 재질 그래서 조절 쉽 되 고르 펴 발리 도구 같 조절 잘 블러 시 바르 게 더 좋 그리고 패키지 되 약하 뚜껑 떨어지 나가 정도 쓰 열 닫 게 고정 안 너덜너덜 하 하지만 가격 엄청 싸 정도 단점 감수 완전,
4057,러블리 쿠키 블러셔,ㄱㅣ매기,4,성비 갑 블러 시 발 색 력 유지력 못 따라오 조절 술취 사람 색도 예쁘 성비 매우 좋,
4058,러블리 쿠키 블러셔,숙방몬,4,엄청 유명한 거더 라구 안 퍼프 있 귀엽 하 쓰 케이스 좀 짜 치,
4059,러블리 쿠키 블러셔,간간슈슈,4,색 예쁘 피치 웨하스 쓰 핑크 잘 받 찰떡 컬러 임 되 예쁘 근데 속력 제품 비하 막 좋 근데 밖 나가 더 덧바르 되 수준 크 문제 다 쓰 구매,
4060,러블리 쿠키 블러셔,쿠키파워,4,소녀 소녀 한 핑크 블러 시 느낌 20대 초반 쓰 좋 컬러 예쁘,
4061,러블리 쿠키 블러셔,키키_s2,5,옛날 진짜 많이 쓰 냄새 정말 달달 좋 색상 뉴트 러 해서 안타 잘 어울리 색 많,
4062,러블리 쿠키 블러셔,글로리#cNPpGB,4,패키지 예쁘 색상 마음 들 구매 해 어용 일단 패키지 너무 뽀 짝하 색깔 뉴트 러 잘 맞 제품 마음 잘 사용 같 영 컬러 구매,
4063,러블리 쿠키 블러셔,xeul,4,내장 퍼프 사용 자주 바르 색감 귀엽 예뻐서 정말 자주 애용 제품 진짜 바닥 보일 정도 사용,
4064,러블리 쿠키 블러셔,@on.bbang,5,악 고 딩 때 파 우치 지이 이 이인 짜 안 쓰 사람 없 성비 갑 발 색도 짱 짱 속력 엄청나 귀엽 털 퍼프 들어가 제품 갑자기 또 쓰,
4065,러블리 쿠키 블러셔,NCT_DREAM,3,정말 블러 시 속력 발림 다 정말 하지만 색 취향 고르 좋 그리고 발 색 너무 진하 조절 꼭 하 바르 내장 퍼프 바르 불타 고구마 바르,
4066,러블리 쿠키 블러셔,DAN2,5,여 쿠 코랄 캔디 구매 진짜 시절 최고 블러 시 지금 색상 가 안 뒤지 여전히 인생 블러 시 묘하 핑크 코랄 느낌 섞 더 자연 입자 곱 너무 좋 요즘 잘 보이 앙 크 공주 스탈 블러 시 단종 하 맘,
4067,러블리 쿠키 블러셔,안녕하시게나,5,이거이 완전 어리 때 추억 삼 다시 사 벌 너무 예쁘 아이 역시 어리 때 잘 알 어린이 습 당 쓰 완전 반짝반짝 귀염 귀염 당,
4068,러블리 쿠키 블러셔,헝두,2,디자인 짱 귀엽 감귤 타르트 사 코랄 오렌지 섞이 색상 추천 드 립 당 많이 두들기 색 진해 가루 날림 있 이구 펄 자 글자 글 포인트 좋 같,
4069,러블리 쿠키 블러셔,옴빵이,5,학생 때 처음 쓰 블러 시 괜찮 색상 좀 큐 티 하 잘 두드리 펴 바르 괜찮,
4070,러블리 쿠키 블러셔,제인리즈,3,성비 좋 가격 대비 양 모두 정도 균형 있 잘 잡 블러 시 제품 색감 퍼스널 컬러 맞 있 또 피부 올리 때 과 약하 적당히 예쁘 발 색 잘 올라오 내장 퍼프 사용 때 발 색 별로 좋 별도 퍼프 사용 때 괜찮 근데 아쉽 일단 용기 플라스틱 약하 너무 약하 퍼프 커서 조절 안 질 알 좋아서 퍼프 따로 쓰 번거롭 하,
4071,러블리 쿠키 블러셔,고주몽,5,라벤더 레몬 마카롱 피부 약간 보라 빛 분홍색 발 색 생각 색상 진하 포인트 블러 시 살살 바르 좋 블러 시 사용 안 들 퍼프 귀엽,
4072,러블리 쿠키 블러셔,베이비유진,5,제가 쓰 색 너무 뽀 귀엽 빠지 웨하스 쓰기 여 쿠 분 쓰 엄청 예쁘,
4073,러블리 쿠키 블러셔,오콕,4,진짜 학생 때 자주 쓰 발 색 진하 가격 착하 요즘 좋 블러 시 많이 나오 굳이 쓰,
4074,러블리 쿠키 블러셔,우왕우왕,5,퍼프 안 들 편하 그냥 막 쓰기 좋,
4075,러블리 쿠키 블러셔,블링블루,5,예전 한정 나오 벚꽃 에디션 매년 예쁘 컬러 왜 때 후회 미치 검색 101 컬러 라 바로 구입 사용 보 완전 똑같 좀 덜 코랄 빛 다운 있 아쉽 믹스 해서 쓰 있 여러분 매년 예쁘 다시 출시 부탁 드림 보이 박박 쓰 안 블러 시 흑 흑,
4076,러블리 쿠키 블러셔,인이이,5,패키지 별 진짜 예쁘 퍼프 별로 알 찰떡,
4077,러블리 쿠키 블러셔,바시티,5,살구 피치 무스 사용 제가 사용 보 파우더 타입 블러 시 가장 가루 날림 없 블러 시 색깔 뽀 너무 과 올라오 초보자 사용 좋 섀도우 용 종종 잘 쓰 색상 출시 개인 취향 퍼스널 컬러 맞 선택 있,
4078,러블리 쿠키 블러셔,엔젤님,5,레 이프 색상 벌써 점점 에 뛰 들 사라지 요즘 못 구하 항상 진짜 너무 튀 색상 쿠 톤 너무나 착 떡 제품 쓰 뚜껑 항상 부실 떨어지 포기 못 마스카라 안 블러 시 포기 못하 인 에 뛰 들 젤리 평생 함께,
4079,러블리 쿠키 블러셔,가나나,3,일단 디자인 귀엽 산 좀 있 블러 시 그냥 쓰기 좋 블러 시 같 분홍빛 발 색도 너무 진하 막 발라 괜찮 같 가격 양도 많 오래 쓰 있 같 한가지 아쉽 같이 있 퍼프 바르 잘 안 발 따로 블러 시 사서 쓰 더 좋 같 다이소 사서 쓰 있,
4080,러블리 쿠키 블러셔,*0o*,4,라벤더 레몬 마카롱 겨울 쿠 톤 색상 아주 페이 한 라벤더 컬러 발 색 굉장히 약하 피부 보 붉 올라가 발 색 약하 표면 긁어내 묻히 발 색 그나마 잘 올라가 진한 색감 블러 시 바르 때 경계 풀 용도 좋 발 색 약하 노랗 잡 파우더 대용 얼굴 전체 사용 좋 가격 요즘 같 물가 성비 좋 같 구매 의사 있,
4081,러블리 쿠키 블러셔,클리어스킨,3,구매 블러 시 홍 조 때 매 신경 잘 안 쓰 커버 푸 컬 맞 컬러 올리 너무 좋 발 색 약하 올리 내장 올리 다만 뚜껑 잘 깨지 파 우치 조심조심 들,
4082,러블리 쿠키 블러셔,인생템을찾아랑,4,색깔 너무 실물 색 멀 되 그냥 흔하 블러 시 컬러 같 한국인 피부 정말 예쁘 여 리 여 올라가 색감 정말 많 요즘 블러 시 너무 비싸 이정 색감 유지력 박수 치 정도 별 빼 조금 더 여 리 여 잘 올라가 블러 시 워낙 많이 널리 가루 날림 조금 있 도구 없이 조금 쌓이 올라가 경우 있,
4083,러블리 쿠키 블러셔,주아,4,색감 예쁘 성비 제품 쓰기 좋 속력 그리 길 조금 아쉽 진 쿠키 색 사용 누드 가깝 색 진한 발 색 없 은 청순 화장 하 때 딱 가루 날림 없 제품 다만 속력 그리 길 아침 바르 오후 되 색 날아가 속력 조금 개선 더 만족도 올라가 같,
4084,러블리 쿠키 블러셔,글로리#ejDcAM,3,성비 최고 발립 성과 다 좋 추천 하지만 펄 조금 있 넘 좋,
4085,러블리 쿠키 블러셔,어둑시니,3,색상 이쁘 티나 좋아하 발 색도 연하 좋 일단 포함 퍼프 너무 커서 골고루 작 부위 바르 너무 어렵 무조건 따로 쓰 뭉치 정도 있 같,
4086,러블리 쿠키 블러셔,키위스무디,5,발 색도 잘 되 가격 대비 너무 좋 블러 시 색도 예쁘 너무 좋,
4087,러블리 쿠키 블러셔,뷁뒑궭쉙,5,케이스 너무 귀여움 안 있 퍼프 달리 리본 너무 귀여움 색 약간 형 광끼 핑크 코랄 느낌 연하 바르 여 리 여 살짝 더 바르 분위기 연출 그리고 가격 좋,
4088,러블리 쿠키 블러셔,minji0410,4,탁탁 찍 자연 확 올라가 너무너무 귀엽 들 다니 바르 어리 때 소꿉놀이 하 때 장난감 바르 기분 들 너무너무 좋 짱 귀 요미,
4089,러블리 쿠키 블러셔,챠챠히히,4,스트로 베리 쓰 색 진하 하 안 있 퍼프 색 진하 발 색 괜찮 케이스 통통 한편 색 잘 날라가 펄 없 좋,
4090,러블리 쿠키 블러셔,물복어피치,5,장점 입자 곱 발 색 표현 가루 날림 없 내장 전용 퍼프 조합 좋 뭉치 발리 떨어뜨리 잘 깨지 단점 없,
4091,러블리 쿠키 블러셔,Jinjubilee,4,에 뛰 들 하우스 블러 시 다 너무 좋 글리터 반짝이 있 조금 아쉽 하지만 색깔 잘 추천,
4092,러블리 쿠키 블러셔,nosin,3,명작 색 다 이쁘 발 색 좋 가격 너무 좋 플라스틱 용기 잘 깨지,
4093,러블리 쿠키 블러셔,우디향,4,장점 브러시 발 색 올라오 게 정말 좋 꽤 예전 나오 블러 시 잘 쓰 있 형도 젤리 가루타 입 뭉치 하 좀 그래도 발 색 깡패 색상 살구 피치 무스 색상 올라오 좋 색 요즘 피치 퍼즈 유행 딱 컬러 같 단점 같이 들 퍼프 발 색 편리 하지만 발 색 진하 되 컨트롤 좀 필요 개인 패키지,
4094,러블리 쿠키 블러셔,aaaaarami,5,성비 좋 휴대 좋 미니 퍼프 있 수정 때 톡톡 바르 되 발 색 이쁘 가루 날림 적 컬러 다 이쁘,
4095,러블리 쿠키 블러셔,도토리123,5,정도 합리 가격 이정 제품력 좋 같 안 퍼프 들 외부 쓰기 정말 좋 제품 같 다만 케이스 되 보이 퍼프 그렇 좋,
4096,러블리 쿠키 블러셔,036036,5,귀여움 증정 상품 받 쓰 발 색 력 우수 퍼프 신기하 빨 쓰 어렵,
4097,러블리 쿠키 블러셔,철수책상새책상,5,색상 사 잘 기억 안 나 찰떡 기억 안 있 쿠션 너무 귀엽 보 구매 그냥 여자 마음 너무 잘 알 관상 너무 그냥 사 되,
4098,러블리 쿠키 블러셔,피부좋아지고싶퍼,4,성비 블러 시 찾 무조건 추천 가루 날림 있 단점 빼 발 색 컬러 감 너무 예쁘 블러 시 색 진하 올리 하 내장 일 퍼프 디바 이스 팡팡 두들기 되 좀 연하 올리 하 바르 자연 발 색 완성,
4099,러블리 쿠키 블러셔,글로리#NaoFxP,5,완전 성비 블러 시 예전 하 때 사 지금 거의 바닥 보 입 패키지 동글동글 리본 달리 퍼프 들 너무 예쁘 그리고 진짜 퍼프 들 생각 너무 크 메리 트 휴대 좋 엄청 들보 게 생각 딱히 뭉치 없이 잘 올라가 발 색 생각 많이 연하 메이크업 보라 오히려 부담 좋 다만 나가 생각 빨리 지우 정도 가루 날림 같 불편 정도 좋 피치 바닐라 크림 진짜 그냥 핑크 있 복숭아 색인 진짜 자연 예쁘 올라가 라벤더 레몬 마카롱 색 보 좀 겁먹 애초 발 색 연하 부담 오히려 흰 끼 많이 섞이 하,
4100,내츄럴 치크N,송이봉봉,5,청순 사랑 느낌 진짜 미치 그래서 잘 사용 중임,
4101,내츄럴 치크N,망고파인애플,3,발 색 엄청나 내장 하 조금 부담 포인트 곳 아주 살짝 하 낫,
4102,내츄럴 치크N,빙수누나,4,구매 사용 좋 같 색 구매 수채화 물들 발 색 돌 사실 휴대 좋아서 일체 산 겁나 뭉치 호가 약간 핑 쿠 호가 주황 코랄 느낌 섞 쓰 빛 펄 감 살짝 느끼 근데 들 다니 산 로라 어떻 하 케이스 완전 캐스터네츠 임 일본 사면 가격 사보 추천,
4103,내츄럴 치크N,나와랏마법뽕,5,일본 여행 가면 무조건 사 하나에 진짜 싸 우리나라 영가 만원 팔 블러 시 같 느낌 사실 일본 팔 화장품 한국 하 대신 제품 다 펄 들 블러 시 재가 펄 들 블러 시 안 좋아하 이건 컬러 이쁘 맘 들,
4104,내츄럴 치크N,kristyk,5,성비 갑 색도 맑 이쁘 올라오 가격 너무 착하 진짜 이쁘 색 너무 많,
4105,내츄럴 치크N,비나인,5,일본 여행 때 패키지 너무 귀엽 예뻐서 사 고운 펄 들어가 있 너무 예쁘 색상 예쁘 그리고 생각 더 발 색 잘 이점 주의 바르 발 색 너무 잘 되 가루 날림 딱히 못 느끼 휴대 너무 좋 근데 안 있 때 별로,
4106,내츄럴 치크N,쥐현대장,5,이번 다시 입 점 잔 느 작 함께 알차 구성 가루 곱 발 색 색 들 다니 바르 좋 일본 사고 이번 입 점 더 사,
4107,내츄럴 치크N,Ocho,4,구매 이유 예전 영 인가 롭스 입 점 있 때 색상 마음 들 구매 하 제품 별 빼 이유 늘 블러 시 위 아래 좁 크 고르 덜 좀 힘들,
4108,내츄럴 치크N,꼬리의꼬리,5,색 진짜 자연 올라오 애용 있 제발 쓰,
4109,내츄럴 치크N,boogee,5,장단점 있 펄 있 하이 라이터 같 반짝임 피부 좋 보이 펄 그리고 약간 존재 감 덥 보이 올라가 대신 경계 지게 올라가 일본 청순 데일리 화장 그리고 가루 날림 정말 적 구리 가루 날림 적 거의 크리니크 같 휴대 들 가루 없 양각도 잘 안 지우 케이스 작 내장 잘 올라오 휴대 잘 쓰 오히려 작정 꾸미 날 대충 화장 날 적당히 피부 좋 보이 화장 날 좋,
4110,내츄럴 치크N,마론쇼콜라,5,일본 사서 구입 작 내장 맘 에드 여행 갈 때 챙기 좋 발 색도 예쁘 부드럽,
4111,내츄럴 치크N,yuhee,5,정말 예쁘 각각 핑크 코랄 오렌지 코랄 색 덥 홍 조 생기 표현 색 얼굴 여백 어보 펄 들어가 호수 전반 많이 붉 케이스 얇 내장 있 여행 가 때 가져가 좋,
4112,내츄럴 치크N,윰'스,4,발 색 매우 좋 화색 예쁘 돌 두고두고 사용 좋,
4113,내츄럴 치크N,마이네임.com,5,발 색 너무 잘 보 그대로 발 색 같 도우 사용 있 쓰 때 정말 훌렁 심히 사용 맑 이쁘 일본 여행 가면 꼭 사 되,
4114,내츄럴 치크N,풍문으로들었소,5,가격 내장 제품력 전부 잡 잔 느 발 색도 고발 색 잘 올라오 조절 필요,
4115,내츄럴 치크N,우덕이,5,일본 여행 가 사 남 와 일본 특유 여 리 여 리한 느낌 잘 올라가 지인 선물 사기,
4116,내츄럴 치크N,애플망고냥,3,라벤더 일본 구매 블러 시 내구 너무 떨어지 너무 약하 플라스틱 케이스 금방 부러지 알 에드 추천 여 리 여 리한 수채화 발 색 내 구매 안 맞 여름 쿠 톤 이신 어울리 색 쿠 톤 뽀 뽀 화장 때 잘 어울리 같,
4117,내츄럴 치크N,toonp,4,피치 핑크 사용 쓰 골고루 펴 바르 발 색 넘 진하 올라가 휴대 좋 플라스틱 케이스 엄청 약하 일본 가 기념 선물 괜찮 피치 핑크 피치 잘 모르 진한 핑크 느낌 올라오 핑크 잘 받 조절 사용,
4118,내츄럴 치크N,시에나나나,5,잔 느 일본 여행 하 천원 구매 별로 기대 안 생각 괜찮 특히 여행 제격 만족 발 색도 괜찮 내장 편하,
4119,내츄럴 치크N,gye,4,친구 여행 가 사 역시 이유 있 살짝 뜨 하 메이크업 위 올리 딸기 우유 컬러 되 뽀 올라가 본인 쿠 톤 강 추 추,
4120,내츄럴 치크N,글로리#eO3Qw4,4,음 겨울 소프트 복합 제가 피부 조금 까맣 근데 블러 시 올리 불타 고구마 그래서 피부 하얗 추천 드리,
4121,내츄럴 치크N,먼쥐뭐,4,펄 있 바르 나 봄날 햇살 같 느낌 이 심지어 냄새 개인 취향 만족 근데 예전 사 걸 건지 모르 눈 바르 때 따갑 느끼 진짜 추천,
4122,내츄럴 치크N,기미어텐션,5,흰 끼 돌 색상 많 피부 밝 정말 좋 같 뽀얗 올라오 모 예쁘 정도 되 피부 쓰 일본 에선 천원 밖 안 일본 가 친구 적어도 사 하 양각 새기 꽃 볼 때 너무 예쁘 성비 떠나 일단 제품력 너무 좋,
4123,내츄럴 치크N,Bin츠,5,여 쿠 그냥 잘 사용 있 안 들 하 상관 없 따로 사용 바르 자연 올라가 속력 나쁘지 않아 가루 날림 좀 있,
4124,내츄럴 치크N,아삥,5,펄 부담 좋 오히려 펄 있 하이라이트 느낌 나 좋 유,
4125,내츄럴 치크N,글로리#etlEE3,4,로즈 베이지 컬러 구매 로즈 컬러 피부 자연 기 더하 줍 일본 여행 가 그냥 컬러 보 반하 바로 발 색 력 좋 가루 날림 적 넘 만족 사용 다,
4126,내츄럴 치크N,하쿠마타삼동,5,일본 가 제일 잘 쓰 같 펄 있 크 처음 쓰 이쁘 자주 손 이갑 니다,
4127,내츄럴 치크N,쭈롱이,4,한창 일본 여행 갈 때 필수 구매 제품 발 색도 괜찮 가격 나쁘 두루두루 괜찮 좀 아쉽 감 있 손 발라 발 색 잘 올라오 데일리 쓰기 좋,
4128,내츄럴 치크N,우디향,5,장점 오렌지 코랄 빛 자 글 금 펄 볼 올리 펄 학 세 보이 발 색 진짜 진하 잘 되 내장 붓 쓰 만해 단점 발 색 진하 조절 필수 인 같 그리고 부실 케이스 아쉽 현지 가격 성비 갑 이해 정도 하,
4129,내츄럴 치크N,쫀촉,5,성비 블러 시 블러 시 호수 꽤 많 푸 크 상관없이 다 쓰 있 근데 잘 깨지,
4130,내츄럴 치크N,nosin,3,한참 뷰티 유행 때 쓰 제품 싸 맛 여행 가 때 사 만해,
4131,내츄럴 치크N,두팡,5,가루 날림 없 발 색도 좋아서 자주 사용 있 컬러 감 예쁘,
4132,내츄럴 치크N,036036,5,발 색 력 좋 왜 알 아쉽 면적 작,
4133,내츄럴 치크N,글로리#e1o6Co,5,이번 구매 단계 단계 하 수록 점점 더 진해 짐 근데 진하 되 이쁘,
4134,내츄럴 치크N,미나리고기쌈,4,블러 시 하 때 불타 고구마 되 느낌 싫어하 성비 좋 구매 자 의 블러 시 정말 소량 바르 이쁘 블러 시 같 포인트 개인 블러 시 강하 하 스타일 애 블러 시,
4135,내츄럴 치크N,벨리곰,5,가격 엄청 색도 예쁘 다만 안 들 잘 안 펴 이용 게 더 좋 같,
4136,내츄럴 치크N,Ssubbbi,5,장점 휴대 좋 컬러 선택 폭 넓 펄 감 예쁘 발 색 력 단점 잘 깨지,
4137,내츄럴 치크N,립피치,5,일본 여행 보이 무조건 사 괜찮 정말 만족,
4138,내츄럴 치크N,komin,5,친구 선물 발 색 력 올라오 같 있 밖 사용 평소 같이 들,
4139,내츄럴 치크N,wild,5,라이트 이 정말 가볍 쓰 있 크 대부분 한국 치 크 제품 파우더 많이 함량 덧바르 매트 해지 경향 있 이건 굉장히 가볍 그래서 수정 화장 때 꼭 들 다니 제품,
4140,내츄럴 치크N,망고두리안,5,일본 여행 귀국 전 남은 엔화 사 왜 알 같 색도 너무 예쁘 세미 펄 있 진짜 피부 정돈 보이 고급 지 보이 일리 잘 쓰 휴대 좋 하 케이스 약하 집 두 쓰 추천,
4141,내츄럴 치크N,274782,5,일본 여행가 사서 쓰 가성 비도 좋 색도 예쁘 잘 뽑히 같 볼 올리 때 부드럽 잘 발 색 물들 색 올라가 같 빨리 색 날아가 질감 좋,
4142,내츄럴 치크N,글로리#c0KcIU,5,크 들 펄 저어 엉 말 광 만들 피부 좋 보이 잘 모르 메이크업 날 얘기 종종 들,
4143,내츄럴 치크N,정구기사랑해,5,성비 최고 예 일본 직구 구입 속력 나쁘 게 구입 학생 추천,
4144,내츄럴 치크N,챠챠히히,5,쓰 색 완전 피치 너무 핑크빛 너무 예쁘 약간 펄 있 그렇 튀 크 펄 잔잔 하 보 좋 별로 없 보 낫,
4145,내츄럴 치크N,아드디어이름이,5,일본 가 오랜만 사 느 역시 색 너무 예뻐서 눈 보 코 턱 다 사용 며칠 전 깨지 아쉽 쓰 되 전용 블러 시 없 쓰 같,
4146,내츄럴 치크N,gungoguma,5,일본 싸 사 넘 잘 쓰 별로 발 색 잘 색 넘 예뻐서 만족,
4147,내츄럴 치크N,ps0202,5,색 진짜 장난 우선 발 색 짱 짱 이공 안 부실 있 좋 일본 사 일본 현지 가격 기준 살 가격 대비 좋 안 있 덕분 수정 화장 좋 숨 색도,
4148,내츄럴 치크N,이수람,3,코랄 핑크 코랄 말 핑크 가깝 기운 살풋 보이 핑크 코랄 입자 골드 펄 함유 막상 볼 올리 펄 티 잘 안나 제가 브러시 털 올리 같 막 부드럽 재질 발 색도 잘 올라가 휘뚜루마뚜루 쓰기 좋 굿 굿 내장 작 브러시 솔직히 쓸모없 같 케이스 약간 부실 걱정 사 아직 짱 짱 열 닫 있,
4149,내츄럴 치크N,폭신구름,4,표현력 좋 블러 시 채도 있 색상 구성 있다 보니 바르 조절 연하 색상 있 더 좋 같,
4150,샘물 싱글 블러셔,pnob50,5,라벤더 색 선택 푸 컬 잘 모르 때 너무 보라 보라 한 색 선택 지 마뉴 제품력 진짜 좋 티 안 날 정도 얇 입자 글리터 같이 있,
4151,샘물 싱글 블러셔,글로리#doMHSf,5,더 샘 진짜 블러 시 맛집 블러 시 라인 다 컬러 예쁘 속력 좋,
4152,샘물 싱글 블러셔,강쥐키울래,4,발 색도 잘 컬러 예쁘 펄 감 다 좋 냄새 너무 별로 진짜 쪼 견 기 힘들 화장품 냄새 나서 힘들 제가 받 제품 진 모르 냄새 꼭 확인 사,
4153,샘물 싱글 블러셔,유디닝쀼,5,키드 루머 통째 사용 뽀 올라가 색감 너무 가격,
4154,샘물 싱글 블러셔,강정11,5,색상 너무너무 예쁘 딱 예쁘 미지 핑크 코랄 느낌 파우더 블러 시 너무 건조 느낌 없이 피부 예쁘 보이 쓰 다 발 색 잘 되 사용 쉽 블러 시,
4155,샘물 싱글 블러셔,코덕코덕임,5,키드 루머 최고 예 뽀 흰 돌 열 보라 블러 시 볼 올리 형광등 탁 켜 느낌 더 사 베이스 깔 좋,
4156,샘물 싱글 블러셔,풍문으로들었소,5,더 샘 블러 시 가지 있 가격 제품력 계속,
4157,샘물 싱글 블러셔,뉴아즈,2,더 샘 팝 업 가 구매 제품 발 색 좋 가루 날림 심하 같 데일리 쓰 약간 튀 색 바르 때 쓰 정말 손 알 제품 하 가격 구매 패 징 이쁘 색 질도 드 한 느낌 추,
4158,샘물 싱글 블러셔,디두손,4,가루 날림 살짝 있 색 너무 예뻐서 용서 되,
4159,샘물 싱글 블러셔,구운계라니,5,색 엄청 가격 너무 싸 성비 짱 진짜 학생 너무 쓰기 좋 제가 학생 성비 챙기 요즘 화장품 가격 너무 비싸 부담 더 샘 대부분 화장품 다 가격 괜찮 잘 쓰 있 브랜드 예,
4160,샘물 싱글 블러셔,즹아,5,망고 피치 인생 블러 시 리 뉴 얼 색 끼 망고 피치 돌리,
4161,샘물 싱글 블러셔,넌나의여름,5,망고 피치 컬러 사용 오렌지 빛 코랄 컬러 발 색 되 가루 날림 있 발 색 잘 되 맘,
4162,샘물 싱글 블러셔,Franchesca,5,발 색 력 정말 강하 그동안 사용 페리페라 나스 베 크리니크 가장 발 색 력 브러시 조절 잘 하 눈 보이 색 그대로 발 색 망고 피치 여 리 여 리한 코랄 무드 연출 싱글 블러 시 컬러 되 그동안 시도 보 컬러 도전 보 좋 마음 가 색상 있 확률 높,
4163,샘물 싱글 블러셔,Epiphyllum,5,07 01 네이키드 피치 02 셀 피 오렌지 장점 허 리뷰 안 쓰 완전 새빨갛 색인 드래곤 어쩌 컬러 대학생 때 사 가지 쓰 걸 아직 고 잉 걸 보 증명 제품 같 소 시 기준 당 구매 색 하이라이트 나오 있 실험 색 있 용도 취향 고르 참 좋 같 펜 색 보 때 블러 시 쓰 색 있 막상 볼 올리 분홍색 발생 핑크 베이지 컬러 이 쓰임 흔하 컬러 자주 찾 되 장미 색 블러 시 얹 전 베이스 쓰 좋 네이키드 피치 엄청 금색 펄 들 있 인 디 핑크색 컬러 복숭아 그늘지 곳 두 말리 피치 컬러 형광 기가 일정 이상 안 받 너무 좋 그리고 펄 블러 시 그렇 좋 기억 없 퍼석 퍼석 모공 부각 없이 입체 보이 있 놀랍 마음 들 셀 피 오렌지 섀도우 라면 모르 블러 시 꽤 색인 의외로 단독 쓰 토하 블러 시 더위 그을리 표현 되 미샤 만다린 에이드 제치 콧등 바르 블러 시 제일 여기 겨울 추위 터지 볼 따 여름 더위 익 콧잔등 다니 중 단점 가루 블러 시 브랜드 라인 블러 시 가루 날림 있 없 감안 꽤 심하 채도 높 컬러 조절 하 되 상관없 팬 로럴 한 파우더 좀 남 독하 혹시나 모르 쓰,
4164,샘물 싱글 블러셔,글로리#f5jr4T,3,블러 시 가 딱 스타일 동생 예쁘 하,
4165,샘물 싱글 블러셔,happyever,3,가격 안 올리 있 진짜 칭찬 색도 넘 예쁘 근데 가루 날림 너무 심하,
4166,샘물 싱글 블러셔,토끼모루인형,4,키드 루머 추천 진짜 예쁘 연 보라색 블러 시 키드 루머 바르 안색 완전 아무래도 연 보라색 이다 보니 열 핑크 더 쿠 하 올라오 덥 보이 좋 색 밝 피부 어둡 밝 피부 더 어울리 같 하 솔직히 파우더 질감 그렇 좋 쓸 때 가루 너무 많이 나오 하지만 그래도 가격 정말 색 예뻐서 연 보라색 블러 시 전해 보고싶다 하 완전 추천,
